Leaf,Variable,Variable_level,Coverage_number,Classification,Coverage_rate,Probability_Readmission
1294,Facility_ID,M214,86,1,0.000509578,0.325581395
1294,Facility_ID,M205,86,1,0.000509578,0.325581395
1294,Facility_ID,R221,86,1,0.000509578,0.325581395
1294,Facility_ID,R207,86,1,0.000509578,0.325581395
1294,Facility_ID,R208,86,1,0.000509578,0.325581395
1294,Facility_ID,R213,86,1,0.000509578,0.325581395
1294,Facility_ID,M211,86,1,0.000509578,0.325581395
1294,Facility_ID,M204,86,1,0.000509578,0.325581395
1294,Facility_ID,M207,86,1,0.000509578,0.325581395
1294,Facility_ID,M210,86,1,0.000509578,0.325581395
1294,Facility_ID,M206,86,1,0.000509578,0.325581395
1294,Facility_ID,R216,86,1,0.000509578,0.325581395
1294,Facility_ID,R219,86,1,0.000509578,0.325581395
1294,Facility_ID,R215,86,1,0.000509578,0.325581395
1295,SRG_Desc,48 ENT & Head and Neck,35,2,0.000207387,0.742857143
1295,Age,61,35,2,0.000207387,0.742857143
1295,Age,56,35,2,0.000207387,0.742857143
1295,Age,82,35,2,0.000207387,0.742857143
1295,Age,63,35,2,0.000207387,0.742857143
1295,Age,62,35,2,0.000207387,0.742857143
1295,Age,72,35,2,0.000207387,0.742857143
1295,Age,79,35,2,0.000207387,0.742857143
1295,LOS,30,35,2,0.000207387,0.742857143
1295,LOS,50,35,2,0.000207387,0.742857143
1295,LOS,37,35,2,0.000207387,0.742857143
1295,LOS,242,35,2,0.000207387,0.742857143
1295,LOS,34,35,2,0.000207387,0.742857143
1295,LOS,18,35,2,0.000207387,0.742857143
1295,LOS,1,35,2,0.000207387,0.742857143
1295,HadPPH,Not Given,35,2,0.000207387,0.742857143
1295,Facility_ID,R207,35,2,0.000207387,0.742857143
1295,Facility_ID,R206,35,2,0.000207387,0.742857143
1295,Facility_ID,N218,35,2,0.000207387,0.742857143
1295,Facility_ID,M206,35,2,0.000207387,0.742857143
1295,Facility_ID,M214,35,2,0.000207387,0.742857143
1295,Facility_ID,M211,35,2,0.000207387,0.742857143
1295,Facility_ID,N204,35,2,0.000207387,0.742857143
1295,Facility_ID,R210,35,2,0.000207387,0.742857143
1295,Facility_ID,R208,35,2,0.000207387,0.742857143
1295,Facility_ID,M213,35,2,0.000207387,0.742857143
1295,Facility_ID,R211,35,2,0.000207387,0.742857143
1295,Facility_ID,R221,35,2,0.000207387,0.742857143
1295,Facility_ID,M207,35,2,0.000207387,0.742857143
1295,Facility_ID,R219,35,2,0.000207387,0.742857143
1295,Facility_ID,M204,35,2,0.000207387,0.742857143
1295,Facility_ID,L212,35,2,0.000207387,0.742857143
1295,Facility_ID,R213,35,2,0.000207387,0.742857143
1295,Facility_ID,R218,35,2,0.000207387,0.742857143
1295,Facility_ID,R216,35,2,0.000207387,0.742857143
1295,Facility_ID,M205,35,2,0.000207387,0.742857143
1295,Facility_ID,R215,35,2,0.000207387,0.742857143
1295,Facility_ID,R205,35,2,0.000207387,0.742857143
1295,Facility_ID,M210,35,2,0.000207387,0.742857143
162,SRG_Desc,16 Diagnostic GI Endoscopy,31,1,0.000183685,0.290322581
162,SRG_Desc,71 Gynaecology,31,1,0.000183685,0.290322581
162,SRG_Desc,50 Ophthalmology,31,1,0.000183685,0.290322581
162,SRG_Desc,74 Unqualified Neonate,31,1,0.000183685,0.290322581
162,SRG_Desc,41 Breast Surgery,31,1,0.000183685,0.290322581
162,SRG_Desc,48 ENT & Head and Neck,31,1,0.000183685,0.290322581
162,SRG_Desc,51 Plastic and Reconstructive Surgery,31,1,0.000183685,0.290322581
162,Age,38,31,1,0.000183685,0.290322581
162,Age,52,31,1,0.000183685,0.290322581
162,Age,4,31,1,0.000183685,0.290322581
162,Age,3,31,1,0.000183685,0.290322581
162,Age,9,31,1,0.000183685,0.290322581
162,Age,77,31,1,0.000183685,0.290322581
162,Age,55,31,1,0.000183685,0.290322581
162,Age,54,31,1,0.000183685,0.290322581
162,Age,51,31,1,0.000183685,0.290322581
162,Age,68,31,1,0.000183685,0.290322581
162,Age,62,31,1,0.000183685,0.290322581
162,Age,36,31,1,0.000183685,0.290322581
162,Age,83,31,1,0.000183685,0.290322581
162,Age,45,31,1,0.000183685,0.290322581
162,Age,73,31,1,0.000183685,0.290322581
162,LOS,1,31,1,0.000183685,0.290322581
162,LOS,34,31,1,0.000183685,0.290322581
162,LOS,37,31,1,0.000183685,0.290322581
162,LOS,50,31,1,0.000183685,0.290322581
162,LOS,242,31,1,0.000183685,0.290322581
162,LOS,30,31,1,0.000183685,0.290322581
162,LOS,18,31,1,0.000183685,0.290322581
162,HadPPH,Not Given,31,1,0.000183685,0.290322581
162,Facility_ID,R202,31,1,0.000183685,0.290322581
162,Facility_ID,N213,31,1,0.000183685,0.290322581
162,Facility_ID,M209,31,1,0.000183685,0.290322581
162,Facility_ID,R209,31,1,0.000183685,0.290322581
162,Facility_ID,L226,31,1,0.000183685,0.290322581
162,Facility_ID,M208,31,1,0.000183685,0.290322581
162,Facility_ID,M203,31,1,0.000183685,0.290322581
162,Facility_ID,M215,31,1,0.000183685,0.290322581
163,SRG_Desc,48 ENT & Head and Neck,29,2,0.000171835,0.965517241
163,SRG_Desc,16 Diagnostic GI Endoscopy,29,2,0.000171835,0.965517241
163,SRG_Desc,41 Breast Surgery,29,2,0.000171835,0.965517241
163,SRG_Desc,74 Unqualified Neonate,29,2,0.000171835,0.965517241
163,SRG_Desc,71 Gynaecology,29,2,0.000171835,0.965517241
163,SRG_Desc,50 Ophthalmology,29,2,0.000171835,0.965517241
163,SRG_Desc,51 Plastic and Reconstructive Surgery,29,2,0.000171835,0.965517241
163,Age,72,29,2,0.000171835,0.965517241
163,Age,81,29,2,0.000171835,0.965517241
163,Age,89,29,2,0.000171835,0.965517241
163,Age,48,29,2,0.000171835,0.965517241
163,Age,34,29,2,0.000171835,0.965517241
163,Age,56,29,2,0.000171835,0.965517241
163,Age,47,29,2,0.000171835,0.965517241
163,Age,42,29,2,0.000171835,0.965517241
163,Age,74,29,2,0.000171835,0.965517241
163,Age,65,29,2,0.000171835,0.965517241
163,Age,31,29,2,0.000171835,0.965517241
163,Age,70,29,2,0.000171835,0.965517241
163,Age,87,29,2,0.000171835,0.965517241
163,Age,60,29,2,0.000171835,0.965517241
163,Age,5,29,2,0.000171835,0.965517241
163,Age,69,29,2,0.000171835,0.965517241
163,Age,16,29,2,0.000171835,0.965517241
163,Age,64,29,2,0.000171835,0.965517241
163,Age,49,29,2,0.000171835,0.965517241
163,LOS,34,29,2,0.000171835,0.965517241
163,LOS,50,29,2,0.000171835,0.965517241
163,LOS,18,29,2,0.000171835,0.965517241
163,LOS,30,29,2,0.000171835,0.965517241
163,LOS,242,29,2,0.000171835,0.965517241
163,LOS,37,29,2,0.000171835,0.965517241
163,LOS,1,29,2,0.000171835,0.965517241
163,HadPPH,Not Given,29,2,0.000171835,0.965517241
163,Facility_ID,L226,29,2,0.000171835,0.965517241
163,Facility_ID,M203,29,2,0.000171835,0.965517241
163,Facility_ID,R202,29,2,0.000171835,0.965517241
163,Facility_ID,M208,29,2,0.000171835,0.965517241
163,Facility_ID,M215,29,2,0.000171835,0.965517241
163,Facility_ID,R209,29,2,0.000171835,0.965517241
163,Facility_ID,M209,29,2,0.000171835,0.965517241
163,Facility_ID,N213,29,2,0.000171835,0.965517241
164,SRG_Desc,41 Breast Surgery,53,1,0.000314042,0.075471698
164,SRG_Desc,71 Gynaecology,53,1,0.000314042,0.075471698
164,SRG_Desc,51 Plastic and Reconstructive Surgery,53,1,0.000314042,0.075471698
164,SRG_Desc,74 Unqualified Neonate,53,1,0.000314042,0.075471698
164,SRG_Desc,48 ENT & Head and Neck,53,1,0.000314042,0.075471698
164,SRG_Desc,16 Diagnostic GI Endoscopy,53,1,0.000314042,0.075471698
164,SRG_Desc,50 Ophthalmology,53,1,0.000314042,0.075471698
164,Age,42,53,1,0.000314042,0.075471698
164,Age,45,53,1,0.000314042,0.075471698
164,Age,72,53,1,0.000314042,0.075471698
164,Age,51,53,1,0.000314042,0.075471698
164,Age,64,53,1,0.000314042,0.075471698
164,Age,49,53,1,0.000314042,0.075471698
164,Age,40,53,1,0.000314042,0.075471698
164,Age,61,53,1,0.000314042,0.075471698
164,Age,87,53,1,0.000314042,0.075471698
164,Age,11,53,1,0.000314042,0.075471698
164,Age,16,53,1,0.000314042,0.075471698
164,Age,36,53,1,0.000314042,0.075471698
164,Age,73,53,1,0.000314042,0.075471698
164,Age,31,53,1,0.000314042,0.075471698
164,Age,97,53,1,0.000314042,0.075471698
164,Age,58,53,1,0.000314042,0.075471698
164,Age,78,53,1,0.000314042,0.075471698
164,Age,57,53,1,0.000314042,0.075471698
164,Age,48,53,1,0.000314042,0.075471698
164,Age,52,53,1,0.000314042,0.075471698
164,Age,10,53,1,0.000314042,0.075471698
164,Age,71,53,1,0.000314042,0.075471698
164,Age,9,53,1,0.000314042,0.075471698
164,Age,47,53,1,0.000314042,0.075471698
164,Age,46,53,1,0.000314042,0.075471698
164,LOS,14,53,1,0.000314042,0.075471698
164,LOS,15,53,1,0.000314042,0.075471698
164,LOS,61,53,1,0.000314042,0.075471698
164,LOS,2,53,1,0.000314042,0.075471698
164,LOS,3,53,1,0.000314042,0.075471698
164,LOS,27,53,1,0.000314042,0.075471698
164,LOS,19,53,1,0.000314042,0.075471698
164,LOS,32,53,1,0.000314042,0.075471698
164,LOS,6,53,1,0.000314042,0.075471698
164,LOS,4,53,1,0.000314042,0.075471698
164,LOS,58,53,1,0.000314042,0.075471698
164,LOS,7,53,1,0.000314042,0.075471698
164,LOS,5,53,1,0.000314042,0.075471698
164,LOS,31,53,1,0.000314042,0.075471698
164,LOS,9,53,1,0.000314042,0.075471698
164,LOS,11,53,1,0.000314042,0.075471698
164,LOS,8,53,1,0.000314042,0.075471698
164,LOS,35,53,1,0.000314042,0.075471698
164,LOS,12,53,1,0.000314042,0.075471698
164,LOS,17,53,1,0.000314042,0.075471698
164,LOS,24,53,1,0.000314042,0.075471698
164,LOS,10,53,1,0.000314042,0.075471698
164,LOS,13,53,1,0.000314042,0.075471698
164,LOS,20,53,1,0.000314042,0.075471698
164,HadPPH,Not Given,53,1,0.000314042,0.075471698
164,Facility_ID,R216,53,1,0.000314042,0.075471698
164,Facility_ID,R218,53,1,0.000314042,0.075471698
164,Facility_ID,M206,53,1,0.000314042,0.075471698
164,Facility_ID,M214,53,1,0.000314042,0.075471698
164,Facility_ID,N218,53,1,0.000314042,0.075471698
164,Facility_ID,R208,53,1,0.000314042,0.075471698
164,Facility_ID,M203,53,1,0.000314042,0.075471698
164,Facility_ID,R207,53,1,0.000314042,0.075471698
164,Facility_ID,R215,53,1,0.000314042,0.075471698
660,SRG_Desc,71 Gynaecology,125,1,0.000740666,0.152
660,SRG_Desc,41 Breast Surgery,125,1,0.000740666,0.152
660,SRG_Desc,48 ENT & Head and Neck,125,1,0.000740666,0.152
660,SRG_Desc,51 Plastic and Reconstructive Surgery,125,1,0.000740666,0.152
660,Age,36,125,1,0.000740666,0.152
660,Age,11,125,1,0.000740666,0.152
660,Age,45,125,1,0.000740666,0.152
660,Age,72,125,1,0.000740666,0.152
660,Age,10,125,1,0.000740666,0.152
660,Age,52,125,1,0.000740666,0.152
660,Age,57,125,1,0.000740666,0.152
660,Age,58,125,1,0.000740666,0.152
660,Age,48,125,1,0.000740666,0.152
660,Age,40,125,1,0.000740666,0.152
660,Age,97,125,1,0.000740666,0.152
660,Age,87,125,1,0.000740666,0.152
660,Age,61,125,1,0.000740666,0.152
660,Age,9,125,1,0.000740666,0.152
660,Age,49,125,1,0.000740666,0.152
660,Age,47,125,1,0.000740666,0.152
660,LOS,58,125,1,0.000740666,0.152
660,LOS,4,125,1,0.000740666,0.152
660,LOS,61,125,1,0.000740666,0.152
660,LOS,6,125,1,0.000740666,0.152
660,LOS,19,125,1,0.000740666,0.152
660,LOS,32,125,1,0.000740666,0.152
660,LOS,17,125,1,0.000740666,0.152
660,LOS,5,125,1,0.000740666,0.152
660,LOS,15,125,1,0.000740666,0.152
660,LOS,24,125,1,0.000740666,0.152
660,LOS,3,125,1,0.000740666,0.152
660,LOS,20,125,1,0.000740666,0.152
660,LOS,7,125,1,0.000740666,0.152
660,LOS,27,125,1,0.000740666,0.152
660,LOS,8,125,1,0.000740666,0.152
660,LOS,14,125,1,0.000740666,0.152
660,LOS,13,125,1,0.000740666,0.152
660,LOS,12,125,1,0.000740666,0.152
660,LOS,2,125,1,0.000740666,0.152
660,LOS,9,125,1,0.000740666,0.152
660,LOS,35,125,1,0.000740666,0.152
660,LOS,31,125,1,0.000740666,0.152
660,LOS,10,125,1,0.000740666,0.152
660,LOS,11,125,1,0.000740666,0.152
660,HadPPH,Not Given,125,1,0.000740666,0.152
660,Facility_ID,R221,125,1,0.000740666,0.152
660,Facility_ID,R205,125,1,0.000740666,0.152
660,Facility_ID,R219,125,1,0.000740666,0.152
660,Facility_ID,M215,125,1,0.000740666,0.152
660,Facility_ID,R211,125,1,0.000740666,0.152
660,Facility_ID,M207,125,1,0.000740666,0.152
660,Facility_ID,L226,125,1,0.000740666,0.152
660,Facility_ID,R213,125,1,0.000740666,0.152
660,Facility_ID,R210,125,1,0.000740666,0.152
1322,SRG_Desc,51 Plastic and Reconstructive Surgery,29,1,0.000171835,0.206896552
1322,SRG_Desc,48 ENT & Head and Neck,29,1,0.000171835,0.206896552
1322,SRG_Desc,41 Breast Surgery,29,1,0.000171835,0.206896552
1322,SRG_Desc,71 Gynaecology,29,1,0.000171835,0.206896552
1322,Age,71,29,1,0.000171835,0.206896552
1322,Age,31,29,1,0.000171835,0.206896552
1322,Age,64,29,1,0.000171835,0.206896552
1322,Age,46,29,1,0.000171835,0.206896552
1322,Age,16,29,1,0.000171835,0.206896552
1322,Age,42,29,1,0.000171835,0.206896552
1322,Age,51,29,1,0.000171835,0.206896552
1322,Age,73,29,1,0.000171835,0.206896552
1322,Age,78,29,1,0.000171835,0.206896552
1322,LOS,8,29,1,0.000171835,0.206896552
1322,LOS,10,29,1,0.000171835,0.206896552
1322,LOS,3,29,1,0.000171835,0.206896552
1322,HadPPH,Not Given,29,1,0.000171835,0.206896552
1322,Facility_ID,L226,29,1,0.000171835,0.206896552
1322,Facility_ID,R213,29,1,0.000171835,0.206896552
1322,Facility_ID,R210,29,1,0.000171835,0.206896552
1322,Facility_ID,R211,29,1,0.000171835,0.206896552
1322,Facility_ID,R219,29,1,0.000171835,0.206896552
1322,Facility_ID,M207,29,1,0.000171835,0.206896552
1322,Facility_ID,R221,29,1,0.000171835,0.206896552
1322,Facility_ID,R205,29,1,0.000171835,0.206896552
1322,Facility_ID,M215,29,1,0.000171835,0.206896552
1323,SRG_Desc,51 Plastic and Reconstructive Surgery,60,2,0.00035552,0.533333333
1323,SRG_Desc,71 Gynaecology,60,2,0.00035552,0.533333333
1323,SRG_Desc,41 Breast Surgery,60,2,0.00035552,0.533333333
1323,SRG_Desc,48 ENT & Head and Neck,60,2,0.00035552,0.533333333
1323,Age,78,60,2,0.00035552,0.533333333
1323,Age,73,60,2,0.00035552,0.533333333
1323,Age,71,60,2,0.00035552,0.533333333
1323,Age,16,60,2,0.00035552,0.533333333
1323,Age,31,60,2,0.00035552,0.533333333
1323,Age,46,60,2,0.00035552,0.533333333
1323,Age,51,60,2,0.00035552,0.533333333
1323,Age,64,60,2,0.00035552,0.533333333
1323,Age,42,60,2,0.00035552,0.533333333
1323,LOS,14,60,2,0.00035552,0.533333333
1323,LOS,13,60,2,0.00035552,0.533333333
1323,LOS,2,60,2,0.00035552,0.533333333
1323,LOS,4,60,2,0.00035552,0.533333333
1323,LOS,6,60,2,0.00035552,0.533333333
1323,LOS,12,60,2,0.00035552,0.533333333
1323,LOS,5,60,2,0.00035552,0.533333333
1323,LOS,7,60,2,0.00035552,0.533333333
1323,HadPPH,Not Given,60,2,0.00035552,0.533333333
1323,Facility_ID,R205,60,2,0.00035552,0.533333333
1323,Facility_ID,R219,60,2,0.00035552,0.533333333
1323,Facility_ID,R221,60,2,0.00035552,0.533333333
1323,Facility_ID,R211,60,2,0.00035552,0.533333333
1323,Facility_ID,L226,60,2,0.00035552,0.533333333
1323,Facility_ID,R213,60,2,0.00035552,0.533333333
1323,Facility_ID,M207,60,2,0.00035552,0.533333333
1323,Facility_ID,R210,60,2,0.00035552,0.533333333
1323,Facility_ID,M215,60,2,0.00035552,0.533333333
662,SRG_Desc,50 Ophthalmology,23,1,0.000136283,0.173913043
662,SRG_Desc,16 Diagnostic GI Endoscopy,23,1,0.000136283,0.173913043
662,Age,64,23,1,0.000136283,0.173913043
662,Age,31,23,1,0.000136283,0.173913043
662,Age,52,23,1,0.000136283,0.173913043
662,Age,51,23,1,0.000136283,0.173913043
662,Age,36,23,1,0.000136283,0.173913043
662,Age,42,23,1,0.000136283,0.173913043
662,Age,73,23,1,0.000136283,0.173913043
662,Age,16,23,1,0.000136283,0.173913043
662,Age,78,23,1,0.000136283,0.173913043
662,LOS,31,23,1,0.000136283,0.173913043
662,LOS,35,23,1,0.000136283,0.173913043
662,LOS,3,23,1,0.000136283,0.173913043
662,LOS,27,23,1,0.000136283,0.173913043
662,LOS,32,23,1,0.000136283,0.173913043
662,LOS,9,23,1,0.000136283,0.173913043
662,LOS,11,23,1,0.000136283,0.173913043
662,LOS,12,23,1,0.000136283,0.173913043
662,LOS,17,23,1,0.000136283,0.173913043
662,LOS,61,23,1,0.000136283,0.173913043
662,LOS,19,23,1,0.000136283,0.173913043
662,LOS,14,23,1,0.000136283,0.173913043
662,LOS,4,23,1,0.000136283,0.173913043
662,LOS,7,23,1,0.000136283,0.173913043
662,LOS,58,23,1,0.000136283,0.173913043
662,LOS,20,23,1,0.000136283,0.173913043
662,LOS,8,23,1,0.000136283,0.173913043
662,LOS,6,23,1,0.000136283,0.173913043
662,LOS,15,23,1,0.000136283,0.173913043
662,LOS,24,23,1,0.000136283,0.173913043
662,LOS,10,23,1,0.000136283,0.173913043
662,LOS,5,23,1,0.000136283,0.173913043
662,LOS,2,23,1,0.000136283,0.173913043
662,LOS,13,23,1,0.000136283,0.173913043
662,HadPPH,Not Given,23,1,0.000136283,0.173913043
662,Facility_ID,R211,23,1,0.000136283,0.173913043
662,Facility_ID,R205,23,1,0.000136283,0.173913043
662,Facility_ID,L226,23,1,0.000136283,0.173913043
662,Facility_ID,M215,23,1,0.000136283,0.173913043
662,Facility_ID,R219,23,1,0.000136283,0.173913043
662,Facility_ID,M207,23,1,0.000136283,0.173913043
662,Facility_ID,R210,23,1,0.000136283,0.173913043
662,Facility_ID,R221,23,1,0.000136283,0.173913043
662,Facility_ID,R213,23,1,0.000136283,0.173913043
1326,SRG_Desc,16 Diagnostic GI Endoscopy,10,1,5.93E-05,0.4
1326,SRG_Desc,50 Ophthalmology,10,1,5.93E-05,0.4
1326,Age,48,10,1,5.93E-05,0.4
1326,Age,47,10,1,5.93E-05,0.4
1326,Age,61,10,1,5.93E-05,0.4
1326,Age,71,10,1,5.93E-05,0.4
1326,Age,58,10,1,5.93E-05,0.4
1326,Age,40,10,1,5.93E-05,0.4
1326,Age,10,10,1,5.93E-05,0.4
1326,Age,57,10,1,5.93E-05,0.4
1326,Age,45,10,1,5.93E-05,0.4
1326,Age,46,10,1,5.93E-05,0.4
1326,Age,72,10,1,5.93E-05,0.4
1326,Age,49,10,1,5.93E-05,0.4
1326,Age,11,10,1,5.93E-05,0.4
1326,LOS,8,10,1,5.93E-05,0.4
1326,LOS,6,10,1,5.93E-05,0.4
1326,LOS,4,10,1,5.93E-05,0.4
1326,HadPPH,Not Given,10,1,5.93E-05,0.4
1326,Facility_ID,R213,10,1,5.93E-05,0.4
1326,Facility_ID,R205,10,1,5.93E-05,0.4
1326,Facility_ID,R210,10,1,5.93E-05,0.4
1326,Facility_ID,M207,10,1,5.93E-05,0.4
1326,Facility_ID,R219,10,1,5.93E-05,0.4
1326,Facility_ID,R211,10,1,5.93E-05,0.4
1326,Facility_ID,M215,10,1,5.93E-05,0.4
1326,Facility_ID,R221,10,1,5.93E-05,0.4
1326,Facility_ID,L226,10,1,5.93E-05,0.4
1327,SRG_Desc,50 Ophthalmology,29,2,0.000171835,0.75862069
1327,SRG_Desc,16 Diagnostic GI Endoscopy,29,2,0.000171835,0.75862069
1327,Age,10,29,2,0.000171835,0.75862069
1327,Age,46,29,2,0.000171835,0.75862069
1327,Age,49,29,2,0.000171835,0.75862069
1327,Age,72,29,2,0.000171835,0.75862069
1327,Age,45,29,2,0.000171835,0.75862069
1327,Age,71,29,2,0.000171835,0.75862069
1327,Age,11,29,2,0.000171835,0.75862069
1327,Age,57,29,2,0.000171835,0.75862069
1327,Age,47,29,2,0.000171835,0.75862069
1327,Age,40,29,2,0.000171835,0.75862069
1327,Age,58,29,2,0.000171835,0.75862069
1327,Age,61,29,2,0.000171835,0.75862069
1327,Age,48,29,2,0.000171835,0.75862069
1327,LOS,58,29,2,0.000171835,0.75862069
1327,LOS,5,29,2,0.000171835,0.75862069
1327,LOS,7,29,2,0.000171835,0.75862069
1327,LOS,3,29,2,0.000171835,0.75862069
1327,LOS,11,29,2,0.000171835,0.75862069
1327,LOS,2,29,2,0.000171835,0.75862069
1327,HadPPH,Not Given,29,2,0.000171835,0.75862069
1327,Facility_ID,M207,29,2,0.000171835,0.75862069
1327,Facility_ID,R213,29,2,0.000171835,0.75862069
1327,Facility_ID,R210,29,2,0.000171835,0.75862069
1327,Facility_ID,R205,29,2,0.000171835,0.75862069
1327,Facility_ID,M215,29,2,0.000171835,0.75862069
1327,Facility_ID,R211,29,2,0.000171835,0.75862069
1327,Facility_ID,L226,29,2,0.000171835,0.75862069
1327,Facility_ID,R221,29,2,0.000171835,0.75862069
1327,Facility_ID,R219,29,2,0.000171835,0.75862069
332,SRG_Desc,50 Ophthalmology,57,1,0.000337744,0.140350877
332,SRG_Desc,48 ENT & Head and Neck,57,1,0.000337744,0.140350877
332,SRG_Desc,16 Diagnostic GI Endoscopy,57,1,0.000337744,0.140350877
332,SRG_Desc,51 Plastic and Reconstructive Surgery,57,1,0.000337744,0.140350877
332,SRG_Desc,74 Unqualified Neonate,57,1,0.000337744,0.140350877
332,SRG_Desc,41 Breast Surgery,57,1,0.000337744,0.140350877
332,SRG_Desc,71 Gynaecology,57,1,0.000337744,0.140350877
332,Age,60,57,1,0.000337744,0.140350877
332,Age,65,57,1,0.000337744,0.140350877
332,Age,55,57,1,0.000337744,0.140350877
332,Age,79,57,1,0.000337744,0.140350877
332,Age,53,57,1,0.000337744,0.140350877
332,Age,67,57,1,0.000337744,0.140350877
332,Age,59,57,1,0.000337744,0.140350877
332,Age,75,57,1,0.000337744,0.140350877
332,Age,54,57,1,0.000337744,0.140350877
332,Age,50,57,1,0.000337744,0.140350877
332,Age,56,57,1,0.000337744,0.140350877
332,Age,66,57,1,0.000337744,0.140350877
332,Age,68,57,1,0.000337744,0.140350877
332,LOS,9,57,1,0.000337744,0.140350877
332,LOS,6,57,1,0.000337744,0.140350877
332,LOS,4,57,1,0.000337744,0.140350877
332,LOS,14,57,1,0.000337744,0.140350877
332,LOS,15,57,1,0.000337744,0.140350877
332,LOS,19,57,1,0.000337744,0.140350877
332,LOS,8,57,1,0.000337744,0.140350877
332,LOS,7,57,1,0.000337744,0.140350877
332,LOS,2,57,1,0.000337744,0.140350877
332,LOS,12,57,1,0.000337744,0.140350877
332,LOS,5,57,1,0.000337744,0.140350877
332,LOS,24,57,1,0.000337744,0.140350877
332,LOS,20,57,1,0.000337744,0.140350877
332,LOS,17,57,1,0.000337744,0.140350877
332,LOS,11,57,1,0.000337744,0.140350877
332,LOS,10,57,1,0.000337744,0.140350877
332,LOS,35,57,1,0.000337744,0.140350877
332,LOS,3,57,1,0.000337744,0.140350877
332,LOS,61,57,1,0.000337744,0.140350877
332,LOS,27,57,1,0.000337744,0.140350877
332,LOS,13,57,1,0.000337744,0.140350877
332,LOS,31,57,1,0.000337744,0.140350877
332,LOS,58,57,1,0.000337744,0.140350877
332,LOS,32,57,1,0.000337744,0.140350877
332,HadPPH,Not Given,57,1,0.000337744,0.140350877
332,Facility_ID,R215,57,1,0.000337744,0.140350877
332,Facility_ID,R208,57,1,0.000337744,0.140350877
332,Facility_ID,M203,57,1,0.000337744,0.140350877
332,Facility_ID,N218,57,1,0.000337744,0.140350877
332,Facility_ID,R210,57,1,0.000337744,0.140350877
332,Facility_ID,R205,57,1,0.000337744,0.140350877
332,Facility_ID,R218,57,1,0.000337744,0.140350877
332,Facility_ID,M204,57,1,0.000337744,0.140350877
332,Facility_ID,M210,57,1,0.000337744,0.140350877
